_id,_status,_submission_time,_submitted_by,act_auto,act_comunal,act_movil,act_pc,act_refri,act_tv,ahorro1,altitude,anio,aprobado,canton,cocina,credit,derecho_tenencia,dest_bas,ed_sup,edad,edbb15_17,edbb25_inc,electricidad,end,est_civil,est_pds,est_piso,est_techo,etnia,fecha,fuente_agua,galim,geduc,ginternet,gsalud,gservbas,gstreaming,gtelefoniam,gtransp,gviv,inodoro,jefe_h,latitude,longitude,mat_pds,mat_piso,mat_techo,mod_ed_sup,niv_educ,no_asist,num25_inc,num_dorm,num_ed_sup,num_per,otros_g,p24,p27,p30,p32,p33,p34,p36,p38,p39,p44,p_20,parent,parroquia,precision,razon,razon_ed_sup,rec_bas,serv_movil,serv_stream,sexo,start,t_infantil,t_infantil_h,t_infantil_re,tenencia,tipo_estbb,tipo_estsup,tipo_viv,valor_credit,valor_elecvh,viv_internet,zona
309949809,submitted_via_web,2024-02-04 17:46:38,jenifer19,0,limpieza y adecentamiento,si,si,si,si,0,1269.0,2024,6,Olmedo,Electricidad,si,si,,no,42,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-02-02 13:50:26.654,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,250.0,80.0,25.0,50.0,60.0,,,20.0,,Conectado a red pública de alcantarillado,1,-3.9344053,-79.6462452,ladrillo,baldosa,losa,,bachillerato,,1.0,3,,5,40.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.689,,no,si,no,no,femenino,2024-02-02 13:42:19.656,no,,,propia,fiscomisional,,Casa/Villa,350.0,,si,Si
309623675,submitted_via_web,2024-02-02 19:29:30,jenifer19,0,no se realizan estas actividades,no,no,si,si,0,1267.900024414062,2024,3,Olmedo,Electricidad,no,si,,si,60,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 14:21:43.708,soltero(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,150.0,100.0,20.0,10.0,40.0,0.0,,5.0,,Conectado a red pública de alcantarillado,1,-3.9333113,-79.6457104,ladrillo,cemento,teja,presencial,básica,,,3,1.0,4,10.0,30.0,No desea trabajar más horas,,,,,,,,no,no,,Olmedo,8.0,,no,si,no,no,masculino,2024-02-02 14:14:50.370,no,,,propia,,pública,Casa/Villa,,,si,Si
309645915,submitted_via_web,2024-02-02 22:42:13,gustavo_5539,0,no se realizan estas actividades,si,si,si,si,0,1350.800048828125,2024,3,Olmedo,Gas natural,no,si,,no,77,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-02-01 15:50:43.727,casado(a),bueno,regular,bueno,mestizo,2024-02-02,De la red pública,,0.0,,16.0,25.0,,0.0,20.0,,Conectado a red pública de alcantarillado,1,-3.9380902,-79.6446166,ladrillo,tablones de madera,plancha zinc,,primaria,,1.0,2,,4,120.0,2.0,No desea trabajar más horas,,,,,,,,no,no,,Olmedo,3.671,,no,si,si,no,masculino,2024-02-01 15:33:17.957,no,,,propia,,,Casa/Villa,,,no,Si
310128341,submitted_via_web,2024-02-05 12:58:58,guillo2002,1,seguridad ciudadana,si,si,si,si,60,1291.796481127453,2024,6,Olmedo,Electricidad,no,,la quema,no,2,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 12:18:42.990,casado(a),bueno,bueno,bueno,afroecuatoriano,2024-02-02,De la red pública,300.0,50.0,80.0,80.0,60.0,60.0,60.0,50.0,50.0,Conectado a red pública de alcantarillado,0,-3.9351166,-79.6460369,ladrillo,cemento,teja,,superior tecnológica,,,3,,2,60.0,,,,Acudir a sitios de contratación temporal,2.0,,,,,,no,Padres o suegros,Olmedo,4.916,,no,no,si,si,femenino,2024-02-02 12:15:00.368,no,,,arrendada,fiscal,,Casa/Villa,,,si,Si
309949835,submitted_via_web,2024-02-04 17:46:46,jenifer19,0,no se realizan estas actividades,si,no,no,si,0,1237.700073242188,2024,6,Olmedo,GLP,no,no,,no,32,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 15:26:15.202,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,50.0,50.0,20.0,30.0,10.0,0.0,5.0,20.0,,Conectado a red pública de alcantarillado,1,-3.9315487,-79.6437003,otros,cerámica,losa,,bachillerato,,,3,,4,20.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene tiempo,Ama de casa,,,,no,,Olmedo,4.843,,no,si,si,no,femenino,2024-02-02 15:18:44.800,no,,,propia,fiscomisional,,Casa/Villa,,,si,Si
354035388,submitted_via_web,2024-06-28 21:50:28,yajaira_riera_,0,,si,no,no,si,300,1640.700073242188,2024,4,Olmedo,Gas natural,no,,,no,37,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 10:38:12.763,soltero(a),bueno,bueno,regular,mestizo,2024-06-28,De la red pública,100.0,0.0,20.5,20.0,6.0,,,20.0,50.0,Conectado a red pública de alcantarillado,1,-3.9100683,-79.5782983,adobe,tablones de madera,teja,,superior universitaria,,,2,,1,100.0,40.0,No desea trabajar más horas,,,,,,,,si,si,,La Tingue,4.6,,no,si,no,no,masculino,2024-06-28 10:26:36.172,no,,,arrendada,,,Casa/Villa,,,si,No
309649071,submitted_via_web,2024-02-02 23:32:15,saramirlay,0,no participa,si,si,si,si,0,1315.8,2024,6,Olmedo,GLP,no,,,no,30,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 16:26:55.407,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,200.0,25.0,20.0,50.0,5.0,,,40.0,120.0,Conectado a red pública de alcantarillado,1,-3.9366894,-79.6460641,ladrillo,cemento,plancha zinc,,bachillerato,,,2,,4,20.0,40.0,No desea trabajar más horas,,,,,,,,si,si,,Olmedo,5.036,,no,si,no,no,masculino,2024-02-01 16:21:41.106,no,,,arrendada,,,Departamento en casa o edificio,,,si,Si
310128416,submitted_via_web,2024-02-05 12:59:11,guillo2002,1,limpieza y adecentamiento,si,no,si,si,30,1270.703327333004,2024,6,Olmedo,Gas natural,no,si,,si,54,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 15:48:23.329,viudo(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,300.0,90.0,25.0,150.0,80.0,,,30.0,,Conectado a red pública de alcantarillado,1,-3.9313609,-79.6440555,ladrillo,cemento,plancha zinc,presencial,primaria,,,3,1.0,5,50.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.385,,no,si,no,no,masculino,2024-02-02 15:39:58.400,no,,,propia,fiscomisional,pública,Departamento en casa o edificio,,,si,Si
310201195,submitted_via_web,2024-02-05 17:20:59,naykasan,1,limpieza y adecentamiento,si,no,si,no,0,1295.1,2024,3,Olmedo,Gas natural,no,,,no,55,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 12:22:54.693,divorciado(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,,0.0,20.0,80.0,40.0,,,10.0,120.0,Conectado a red pública de alcantarillado,1,-3.9351621,-79.6460194,bloque,baldosa,teja,,secundaria,,,1,,2,0.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,5.0,,no,si,no,no,masculino,2024-02-02 12:14:22.940,no,,,arrendada,,,Cuarto en casa de inquilinato,,,si,Si
313393141,submitted_via_web,2024-02-17 08:07:06,carlosemil,1,deportes y entretenimiento,si,si,si,si,0,1264.400024414062,2024,6,Olmedo,Gas natural,no,si,,si,20,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:08:34.918,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,400.0,100.0,25.0,50.0,60.0,15.0,0.0,50.0,,Conectado a red pública de alcantarillado,0,-3.9340747,-79.6457516,bloque,cerámica,plancha zinc,presencial,secundaria,,,6,1.0,6,100.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,"Otro, cuál",,,,no,Hijo o hija,Olmedo,4.909,,no,si,si,si,femenino,2024-02-02 13:54:24.170,no,,,propia,fiscomisional,pública,Casa/Villa,,,si,Si
310128326,submitted_via_web,2024-02-05 12:58:56,guillo2002,0,no participa,si,no,no,si,0,1278.5,2024,6,Olmedo,Electricidad,no,si,la bota al río,no,77,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 11:59:38.872,soltero(a),malo,malo,malo,mestizo,2024-02-02,Vertiente o manantial,15.0,0.0,,48.0,20.0,,,0.0,,Letrina,0,-3.9359215,-79.6473531,adobe,tablones de madera,teja,,secundaria,,,3,,1,10.0,,,,No realizó ninguna gestión para buscar trabajo,,Tiene un trabajo esporádico u ocasional,,,,,no,Conyuge,Olmedo,4.36,,no,no,no,no,masculino,2024-02-02 11:48:09.041,no,,,propia,fiscal,,Departamento en casa o edificio,,,no,Si
355693716,submitted_via_web,2024-07-03 15:15:25,lester_moreno,0,,no,no,si,si,0,1663.74462890625,2024,6,Olmedo,Gas natural,no,si,,no,83,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 08:00:48.029,soltero(a),regular,regular,regular,mestizo,2024-06-28,De la red pública,250.0,0.0,,300.0,10.0,,,40.0,,Conectado a pozo séptico,1,-3.9113638,-79.5772299,adobe,tablones de madera,teja,,primaria,,,2,,1,0.0,,,,No realizó ninguna gestión para buscar trabajo,,No está en edad de trabajar,Jubilado o pensionado,,,,no,,La Tingue,4.702,,no,si,no,no,masculino,2024-06-28 07:53:36.235,no,,,propia,,,Casa/Villa,,,no,No
310201216,submitted_via_web,2024-02-05 17:21:05,naykasan,1,limpieza y adecentamiento,si,si,si,si,50,1237.599975585938,2024,4,Olmedo,Gas natural,si,si,,si,22,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:44:08.285,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,,200.0,40.0,50.0,50.0,,,30.0,,Conectado a red pública de alcantarillado,0,-3.932794,-79.6456046,ladrillo,cemento,teja,presencial,superior universitaria,,,5,2.0,9,100.0,40.0,No desea trabajar más horas,,,,,,,,no,si,Hijo o hija,Olmedo,5.0,,no,si,no,no,masculino,2024-02-02 14:25:57.507,no,,,propia,fiscomisional,pública,Casa/Villa,130.0,,si,Si
309649060,submitted_via_web,2024-02-02 23:32:11,saramirlay,0,no se realizan estas actividades,si,si,si,si,0,1397.3,2024,5,Olmedo,GLP,no,,,no,20,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 15:20:00.613,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,200.0,20.0,20.0,30.0,10.0,,,12.0,120.0,Conectado a red pública de alcantarillado,0,-3.9389662,-79.6395077,ladrillo,cerámica,losa,,superior universitaria,,,2,,4,30.0,30.0,No desea trabajar más horas,,,,,,,,no,si,Hijo o hija,Olmedo,4.8,,no,si,no,no,femenino,2024-02-01 15:09:32.640,no,,,arrendada,,,Casa/Villa,,,si,Si
313393163,submitted_via_web,2024-02-17 08:07:11,carlosemil,1,limpieza y adecentamiento,si,si,si,si,20,1237.599975585938,2024,5,Olmedo,Gas natural,no,si,,si,27,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 15:22:35.706,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,200.0,70.0,20.0,30.0,25.0,,10.0,20.0,,Conectado a red pública de alcantarillado,0,-3.9313466,-79.6435006,bloque,cerámica,plancha zinc,presencial,superior universitaria,,,3,1.0,5,50.0,16.0,Trabajar más horas en otro trabajo,Presentar solicitud a otros empleadores,,,,,,,no,si,Hijo o hija,Olmedo,7.038,,no,si,si,si,femenino,2024-02-02 15:12:46.018,no,,,propia,fiscomisional,pública,Departamento en casa o edificio,,,si,Si
354035400,submitted_via_web,2024-06-28 21:50:30,yajaira_riera_,0,,si,no,no,no,0,1645.800048828125,2024,6,Olmedo,"Madera, leña",no,,la quema,no,46,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-06-28 12:39:17.954,casado(a),malo,malo,regular,mestizo,2024-06-28,De la red pública,50.0,15.0,,100.0,17.0,,,20.0,0.0,Conectado a red pública de alcantarillado,1,-3.9107587,-79.5789409,adobe,tablones de madera,teja,,básica,,2.0,2,,5,0.0,8.0,No desea trabajar más horas,,,,,,,,no,no,,La Tingue,5.0,,no,no,no,no,femenino,2024-06-28 12:31:45.713,no,,,arrendada,fiscal,,Casa/Villa,,,no,No
309649070,submitted_via_web,2024-02-02 23:32:15,saramirlay,0,no participa,si,no,si,no,0,1336.7,2024,6,Olmedo,GLP,no,,,no,32,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-01 16:21:18.937,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,120.0,20.0,20.0,30.0,5.0,,,20.0,100.0,Conectado a red pública de alcantarillado,0,-3.9375979,-79.6459749,tabla,tablones de madera,teja,,secundaria,,,2,,3,30.0,,,,Búscar por Internet,4.0,,,Terminación de contrato,4.0,no,no,Otros parientes,Olmedo,4.4,,no,si,no,no,femenino,2024-02-01 16:15:48.634,no,,,arrendada,fiscal,,Cuarto en casa de inquilinato,,,si,Si
354054687,submitted_via_web,2024-06-29 01:46:48,erik_moreno_2127,0,,si,no,si,no,0,1640.700073242188,2024,6,Olmedo,Gas natural,no,si,,no,45,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-06-28 13:17:16.700,casado(a),bueno,bueno,malo,mestizo,2024-06-28,De la red pública,100.0,0.0,20.5,80.0,10.0,,,20.0,,Conectado a red pública de alcantarillado,0,-3.9103036,-79.5781749,adobe,tierra,teja,,secundaria,,1.0,2,,2,0.0,,,,No realizó ninguna gestión para buscar trabajo,,Su cónyuge o su familia no le permiten,Ama de casa,,,,no,Conyuge,La Tingue,3.964,,no,si,no,no,femenino,2024-06-28 13:07:53.764,no,,,propia,,,Casa/Villa,,,si,No
309949800,submitted_via_web,2024-02-04 17:46:35,jenifer19,1,no se realizan estas actividades,si,si,si,si,100,1284.0,2024,5,Olmedo,GLP,no,no,la quema,si,29,"no, todos asisten",si,Red de empresa eléctrica de servicio público,2024-02-02 11:41:51.347,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,750.0,50.0,50.0,40.0,20.0,5.0,5.0,70.0,,Conectado a red pública de alcantarillado,1,-3.9347897,-79.6466031,adobe,tablones de madera,teja,a distancia,superior universitaria,,1.0,2,2.0,4,30.0,50.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,33.138,,no,no,si,no,masculino,2024-02-02 10:30:25.217,no,,,propia,fiscomisional,pública,Casa/Villa,,50.0,si,Si
313393143,submitted_via_web,2024-02-17 08:07:07,carlosemil,0,limpieza y adecentamiento,si,no,si,si,0,1245.700073242188,2024,6,Olmedo,Gas natural,no,,,no,39,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:20:51.472,casado(a),bueno,regular,regular,mestizo,2024-02-02,De la red pública,150.0,120.0,25.0,40.0,30.0,,,20.0,90.0,Conectado a red pública de alcantarillado,0,-3.93295,-79.645892,bloque,cemento,plancha zinc,,secundaria,,,3,,4,50.0,10.0,Trabajar más horas en otro trabajo,Pedir ayuda a amigos o familiares,,,,,,,no,si,Conyuge,Olmedo,4.669,,no,si,no,no,femenino,2024-02-02 14:11:59.112,no,,,arrendada,fiscomisional,,Casa/Villa,,50.0,si,Si
313272062,submitted_via_web,2024-02-16 16:46:16,carlosemil,0,no se realizan estas actividades,si,si,si,si,0,1287.200073242188,2024,5,Olmedo,Gas natural,no,no,,no,33,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 12:43:18.960,separado(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,180.0,120.0,25.0,50.0,15.0,,,20.0,,Conectado a red pública de alcantarillado,1,-3.9347787,-79.6458321,bloque,baldosa,losa,,superior universitaria,,,1,,3,50.0,40.0,No desea trabajar más horas,,,,,,,,si,si,,Olmedo,3.92,,no,si,no,si,femenino,2024-02-02 12:32:04.727,no,,,propia,fiscomisional,,Departamento en casa o edificio,,50.0,si,Si
309645867,submitted_via_web,2024-02-02 22:41:40,riky_flores2023,0,limpieza y adecentamiento,si,si,si,si,30,1289.900024414062,2024,3,Olmedo,GLP,no,,,no,25,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 16:40:09.865,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,50.0,50.0,22.0,50.0,15.0,,,50.0,,Conectado a red pública de alcantarillado,1,-3.9350952,-79.6453702,ladrillo,cemento,teja,,secundaria,,,3,,3,50.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,6.75,,no,si,no,no,masculino,2024-02-01 16:31:02.307,no,,,otro,,,Casa/Villa,,,si,Si
313271961,submitted_via_web,2024-02-16 16:45:54,carlosemil,1,gestión de obras,si,si,si,si,100,1285.200073242188,2024,6,Olmedo,Gas natural,si,si,,si,65,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 12:27:27.148,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,300.0,150.0,25.0,100.0,55.0,20.0,10.0,50.0,,Conectado a red pública de alcantarillado,1,-3.9351574,-79.6460306,bloque,cerámica,plancha zinc,presencial,bachillerato,,,6,1.0,5,80.0,25.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.86,,no,si,si,si,masculino,2024-02-02 12:14:22.389,no,,,propia,fiscomisional,pública,Casa/Villa,280.0,,si,Si
310128375,submitted_via_web,2024-02-05 12:59:04,guillo2002,0,no participa,si,si,si,si,0,1233.820200705726,2024,6,Olmedo,Gas natural,si,si,,no,45,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:27:08.545,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,80.0,90.0,20.0,50.0,40.0,,,20.0,,Conectado a red pública de alcantarillado,1,-3.9327372,-79.6457175,bloque,cerámica,plancha zinc,,bachillerato,,,2,,4,10.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.76,,no,si,no,no,femenino,2024-02-02 14:20:04.144,no,,,propia,fiscomisional,,Casa/Villa,150.0,,si,Si
309633414,submitted_via_web,2024-02-02 20:43:07,jenifer19,1,no participa,si,si,si,si,20,1240.099975585938,2024,3,Olmedo,Otro,no,si,,no,26,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 15:28:30.724,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,250.0,30.0,20.0,40.0,50.0,,12.0,50.0,,Conectado a red pública de alcantarillado,1,-3.9315809,-79.6437363,ladrillo,baldosa,plancha zinc,,bachillerato,,,2,,3,50.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.82,,no,si,si,no,femenino,2024-02-02 15:23:15.168,no,,,propia,fiscomisional,,Departamento en casa o edificio,,,si,Si
309627211,submitted_via_web,2024-02-02 19:56:08,jenifer19,1,no se realizan estas actividades,no,no,si,si,40,1245.0,2024,3,Olmedo,Electricidad,no,si,,no,42,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 14:44:09.943,casado(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,175.0,10.0,20.0,20.0,50.0,10.0,,0.0,,Conectado a red pública de alcantarillado,0,-3.9326512,-79.6450008,ladrillo,cerámica,plancha fibrocemento,,básica,,,5,,6,10.0,30.0,No desea trabajar más horas,,,,,,,,no,no,Conyuge,Olmedo,7.0,,no,si,no,no,femenino,2024-02-02 14:31:14.406,no,,,propia,,,Casa/Villa,,,si,Si
309949807,submitted_via_web,2024-02-04 17:46:37,jenifer19,1,no se realizan estas actividades,no,si,si,si,0,1305.700073242188,2024,3,Olmedo,GLP,si,si,,no,30,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 12:21:44.627,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,100.0,0.0,20.0,300.0,70.0,,30.0,50.0,,Conectado a red pública de alcantarillado,0,-3.935225,-79.6462795,bloque,baldosa,losa,,superior universitaria,,,2,,2,0.0,70.0,No desea trabajar más horas,,,,,,,,no,si,Conyuge,Olmedo,20.0,,no,si,si,no,femenino,2024-02-02 12:07:20.415,no,,,propia,,,Casa/Villa,1000.0,,si,Si
309618421,submitted_via_web,2024-02-02 18:48:50,jenifer19,0,no participa,no,si,si,si,25,1267.900024414062,2024,3,Olmedo,Electricidad,no,si,la usa de abono,no,45,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 13:48:44.421,casado(a),regular,bueno,regular,mestizo,2024-02-02,De la red pública,200.0,25.0,20.0,10.0,45.0,10.0,,10.0,,Conectado a red pública de alcantarillado,1,-3.9343003,-79.6462808,ladrillo,cemento,teja,,básica,,,4,,5,15.0,15.0,Trabajar más horas en su trabajo actual,Buscar más trabajo ?,,,,,,,no,si,,Olmedo,8.5,,no,no,no,no,masculino,2024-02-02 13:42:14.335,no,,,propia,,,Casa/Villa,,,si,Si
310201221,submitted_via_web,2024-02-05 17:21:06,naykasan,1,deportes y entretenimiento,si,si,si,si,50,1237.400024414062,2024,4,Olmedo,Gas natural,no,si,,no,30,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 14:57:17.804,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,,0.0,30.0,20.0,30.0,,,40.0,,Conectado a red pública de alcantarillado,1,-3.9321543,-79.6438537,ladrillo,cerámica,plancha fibrocemento,,superior universitaria,,,2,,3,0.0,40.0,No desea trabajar más horas,,,,,,,,si,si,,Olmedo,3.7,,no,si,no,no,femenino,2024-02-02 14:44:15.428,no,,,propia,,,Casa/Villa,,,si,Si
309645934,submitted_via_web,2024-02-02 22:42:18,gustavo_5539,0,deportes y entretenimiento,si,si,no,no,80,1284.700073242188,2024,4,Olmedo,GLP,no,no,,no,23,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 17:12:16.664,soltero(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,,50.0,20.0,100.0,14.0,,,0.0,,Conectado a red pública de alcantarillado,1,-3.9346973,-79.6462483,otros,cerámica,losa,,superior universitaria,,,3,,5,50.0,35.0,No desea trabajar más horas,,,,,,,,no,no,,Olmedo,4.26,,no,si,no,no,femenino,2024-02-01 17:02:23.387,no,,,propia,,,Departamento en casa o edificio,,,si,Si
354035397,submitted_via_web,2024-06-28 21:50:30,yajaira_riera_,1,,si,no,si,si,50,1691.300048828125,2024,6,Olmedo,Biogás,no,si,,si,69,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-06-28 12:31:07.363,casado(a),regular,bueno,regular,mestizo,2024-06-28,De la red pública,200.0,0.0,,150.0,45.0,0.0,,150.0,,Conectado a red pública de alcantarillado,0,-3.9107932,-79.5789498,ladrillo,cerámica,otros,presencial,primaria,,,2,1.0,3,0.0,40.0,No desea trabajar más horas,,,,,,,,no,si,Conyuge,La Tingue,4.45,,no,si,no,no,femenino,2024-06-28 12:19:04.365,no,,,propia,,privada,Casa/Villa,,,no,No
310128348,submitted_via_web,2024-02-05 12:58:59,guillo2002,1,no participa,si,si,si,no,20,1285.103856449328,2024,20,Olmedo,Electricidad,no,,,si,20,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 12:36:58.774,unión libre,regular,regular,bueno,mestizo,2024-02-02,De la red pública,360.0,60.0,40.0,50.0,50.0,20.0,30.0,30.0,60.0,Conectado a red pública de alcantarillado,1,-3.934807,-79.6458288,ladrillo,cemento,plancha fibrocemento,presencial,ninguno,,,3,2.0,4,60.0,40.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,5.0,,no,si,si,si,femenino,2024-02-02 12:32:09.012,no,,,arrendada,,pública,Casa/Villa,,,si,Si
309645927,submitted_via_web,2024-02-02 22:42:16,gustavo_5539,0,no se realizan estas actividades,si,si,si,si,200,1285.099975585938,2024,3,Olmedo,GLP,no,si,,no,68,No hay miembros del hogar en ese rango de edad,si,Red de empresa eléctrica de servicio público,2024-02-01 16:42:59.398,viudo(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,100.0,0.0,22.0,0.0,24.0,,,40.0,,Conectado a red pública de alcantarillado,1,-3.9349238,-79.6458888,ladrillo,tablones de madera,teja,,primaria,,1.0,3,,3,100.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,Jubilado o pensionado,,,,no,,Olmedo,4.512,,no,si,no,no,masculino,2024-02-01 16:35:19.795,no,,,propia,,,Casa/Villa,,,si,Si
309628297,submitted_via_web,2024-02-02 20:05:35,jenifer19,0,no se realizan estas actividades,no,no,si,si,0,1245.0,2024,6,Olmedo,Electricidad,no,si,,no,40,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-02 14:49:19.835,soltero(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,100.0,0.0,20.0,10.0,35.0,10.0,,5.0,,Conectado a red pública de alcantarillado,1,-3.9320533,-79.6438599,ladrillo,cerámica,plancha fibrocemento,,bachillerato,,,2,,4,10.0,30.0,Trabajar más horas en su trabajo actual,,,,,,,,no,si,,Olmedo,6.666,,no,si,no,no,masculino,2024-02-02 14:44:13.703,no,,,propia,,,Casa/Villa,,,si,Si
313393148,submitted_via_web,2024-02-17 08:07:08,carlosemil,1,limpieza y adecentamiento,si,si,si,si,0,1258.599975585938,2024,4,Olmedo,Gas natural,no,si,,no,68,"no, todos asisten",no,Red de empresa eléctrica de servicio público,2024-02-02 14:44:20.012,viudo(a),regular,regular,regular,mestizo,2024-02-02,De la red pública,200.0,90.0,30.0,80.0,35.0,,,30.0,,Conectado a red pública de alcantarillado,1,-3.93319,-79.6460988,ladrillo,parquet o madera pulida,plancha zinc,,bachillerato,,,6,,3,40.0,,,,No realizó ninguna gestión para buscar trabajo,,No tiene necesidad o deseos de trabajar,Jubilado o pensionado,,,,no,,Olmedo,4.205,,no,si,no,no,masculino,2024-02-02 14:21:40.695,no,,,propia,fiscomisional,,Casa/Villa,,,si,Si
309649074,submitted_via_web,2024-02-02 23:32:16,saramirlay,0,no se realizan estas actividades,si,no,si,no,20,1262.3,2024,4,Olmedo,GLP,no,si,,no,54,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 16:33:41.434,casado(a),regular,bueno,bueno,mestizo,2024-02-02,De la red pública,200.0,15.0,22.0,30.0,15.0,,,35.0,,Conectado a red pública de alcantarillado,1,-3.9353003,-79.6454969,ladrillo,cemento,losa,,básica,,,3,,6,30.0,25.0,No desea trabajar más horas,,,,,,,,no,si,,Olmedo,4.05,,no,si,no,no,masculino,2024-02-01 16:28:25.435,no,,,propia,,,Casa/Villa,,,si,Si
309645877,submitted_via_web,2024-02-02 22:41:45,riky_flores2023,1,arreglo casa comunal o iglesia,si,no,si,si,100,1284.800048828125,2024,6,Olmedo,GLP,no,si,,no,56,No hay miembros del hogar en ese rango de edad,no,Red de empresa eléctrica de servicio público,2024-02-01 17:42:08.935,casado(a),bueno,bueno,bueno,mestizo,2024-02-02,De la red pública,80.0,0.0,,50.0,20.0,,,20.0,,Conectado a red pública de alcantarillado,0,-3.9346217,-79.6469117,ladrillo,tablones de madera,teja,,primaria,,,1,,2,20.0,20.0,No desea trabajar más horas,,,,,,,,no,no,Conyuge,Olmedo,25.4,,no,si,no,no,femenino,2024-02-01 17:35:10.712,no,,,propia,,,Casa/Villa,,,no,Si
